"usuario_id","nombre","email","rol","contraseña"
"2122","Felix Smith","felix.smith99@test.com","estudiante","$2y$10$QVJoY6IQfezYCYgP34tpXOcelI0fLAyfXsVJS0BqQtEcjCdJ.k0hG"
"2123","Leroy Escolástico","leroy.escolástico21@test.com","invitado","$2y$10$Hetlpq91pGhrlgQAPMVvAeZad1rmkwGponxL9//qkV9JOURcjrMp."
"2124","Jerson Esario","jerson.esario22@test.com","invitado","$2y$10$Fhfo/DJEgxJPe3UVTAj9V.otLqLcWb4iNFuhYgAwT/Bwi8PUc4HXS"
"2125","Blanca de Barriga","blanca.de.barriga23@test.com","admin","$2y$10$rS.uVerU9GW3RNGVfgVknOInLThljIZBSCacJiLp2c.wy7iLtib2W"
"2126","Abba Fontaine","abba.fontaine24@test.com","invitado","$2y$10$UiFm7af5fPLrp3B3LB23au8gbEj9JDZwU23IKdolxNCPP4o.WG3t6"
"2127","Zigor Pérez","zigor.pérez25@test.com","admin","$2y$10$sW5t5zG3gyOTWhkMCuV0he5nOxwizfQ3JDeQsRLgeJanLXIseRxFC"
"2128","Vanesa Verdugo","vanesa.verdugo26@test.com","invitado","$2y$10$AMrHLs1IgAhmvols2xfR6.kAQDN/AkoCM5yusBg.vdYqe/cyd2WmK"
"2129","Peter del Carmen","peter.del.carmen27@test.com","estudiante","$2y$10$gOyo/sx3xdJTqBGDIrwZ8.C9LRpjqh6B1ew4tx6LVaDsjlgpTgzO."
"2130","Segismundo Ishikawa","segismundo.ishikawa28@test.com","admin","$2y$10$bfxmJp0JX1y/x2pM1BLlkuQBmtVgiUdsXdo6ecMQlJ12uEoSfxJfS"
"2131","Brooke Kermit","brooke.kermit29@test.com","invitado","$2y$10$Qi3EO4wWrKSghPMAawgf/O1lO/HORfjKIPCb0HB.tu1ggz1m8kHzC"
"2132","Lambert Protasio","lambert.protasio30@test.com","admin","$2y$10$HDDIASC7lmMCdHd/QIfvJeXpV7./FhyrikiOTmW52zlkPqP0T4PY."
"2133","Antonio Cortada","antonio.cortada31@test.com","admin","$2y$10$rdpUCIhOJ/RxnrucFctEfez7TFvVwIhDuZGvKYgdhUELCfZqw4sMu"
"2134","Madison Bronca","madison.bronca32@test.com","invitado","$2y$10$L1EG5l4rceIVcRp/dMc.4.BDJULs1QzFsmdJIX27m5KTSlSuwggYy"
"2135","Luisa Froilana","luisa.froilana33@test.com","invitado","$2y$10$9xFCxQF0Y1SBAPn35QJGFe.JYKt2YvzaemhqgJtsCJRaadlYGgW/u"
"2136","Elm Honrado","elm.honrado34@test.com","admin","$2y$10$Wjx35jXdwcJh3AjCnYtHv.Szrxctvw4o4jJsX/wFd/j.6qJTVlpFe"
"2137","Hierónides de la Marina","hierónides.de.la.marina35@test.com","invitado","$2y$10$Ya87nBefmhJkGFliD9XLQ.IBuQUrRgq1iX3lfiTMULkYvHe1OBZ8C"
"2138","John de la Paz","john.de.la.paz36@test.com","estudiante","$2y$10$79j1igsk31.6YkLPT.H.MeKOXPjXoKELUOXhMz6fDG5f61RJx2NRe"
"2139","Edurne Marcial","edurne.marcial37@test.com","estudiante","$2y$10$YygouuS4GzeyoiMtl5pJxeqDvukch1hJ0RJsaMBNgWzKy.doBkP1G"
"2140","Luzdivino  Dupont","luzdivino..dupont38@test.com","admin","$2y$10$1AMFtgxGktCUUpwfsmuNU.z3ae3UStowX9yvICSn4c1QgrTyM1wti"
"2141","Fontaine Moreau","fontaine.moreau39@test.com","admin","$2y$10$yVq6D/OoPRuRDg5I01HuiOuW2ubRTmS3m97HJRfghyXGVvB8T7O2O"
"2142","Markel Fermin","markel.fermin40@test.com","estudiante","$2y$10$fAMq7tiYSuoxtr3MW0DM9e2ny.EXGGz6dxkmWJhuI.vzuGr55FtqO"
"2143","Akihito Bernard","akihito.bernard41@test.com","estudiante","$2y$10$OecLDWcv2kZgpEbgODlAZuF3CZneexJ/8oT.FB2wnW0Ac8Aiid9pK"
"2144","Masson Honesto","masson.honesto42@test.com","admin","$2y$10$o.QKFp1G8l5N2.y03ULkYOJ9hDqH6T5.krD0h9YuhYef0FgcdOy8m"
"2145","Brooke Alyona","brooke.alyona43@test.com","estudiante","$2y$10$OJUzpxqZvjGBfGycbB2jWe5vp0Q9uCmIsV7CYuTpRZXbDEoioUzlK"
"2146","Hina Calavera","hina.calavera44@test.com","invitado","$2y$10$CalSPaV1MdR8CLKpyctSKezxxsnB3Yw3qfZxVVwFPjS11KE9N1dcu"
"2147","Yoringel Pérez","yoringel.pérez45@test.com","estudiante","$2y$10$omVqeEosZ0ULt9LqH84dyOq8IgIkTTM1BygiqZr.xtNKR0ltFSYzq"
"2148","Elso Mogollón","elso.mogollón46@test.com","estudiante","$2y$10$XhJ.HLi9lx.y4WGEd4O2POXoY6YFU0t8G1mm9rTo7q3wPd8Y/GuHq"
"2149","Elba Nito","elba.nito47@test.com","invitado","$2y$10$rGonvIpGcr23H.YXLCUb2erS/k8eZ6hDR1/2qcqx8WrMGLn1Pni3a"
"2150","Oier del Bosque","oier.del.bosque48@test.com","admin","$2y$10$PjYegrmYhXMJ2Vr3T/pwuOXq6kEpXhm2pa.I7wlMh70TJHs7MIIZK"
"2151","Aki Froilana","aki.froilana49@test.com","estudiante","$2y$10$td6hQcsI9pLSHtL/0lt9s.7NKBkvSc1irke.vnDW9MD31GbOiFltW"
"2152","Blanc  Mihura","blanc..mihura50@test.com","admin","$2y$10$JgWJslODIDmMnqjv7rYP/.9P5.2WcqEgMoSMCFg55uitrgyjv9jFy"
"2153","Otto Hunter","otto.hunter51@test.com","invitado","$2y$10$tNdedxS3Hy4r0HHf.SxnAe9NQozMxzJDt4woKqwINZrGEgwgIo9.q"
"2154","Yorinda Honesto","yorinda.honesto52@test.com","invitado","$2y$10$Sph/mYDGOzgs7mBTI0VXvOkawJCS../THGIHqSISjPLJUyvCi6icS"
"2155","Froilán Cuesta","froilán.cuesta53@test.com","estudiante","$2y$10$o2O9i9ec.rmcdOhNR2XKtuAOqj1FMSxldxzda8TpiWnA4EzsARy/."
"2156","Rosa Minami","rosa.minami54@test.com","admin","$2y$10$Rv6IT72yp0AeRdl68qRW7.8mc5ADgSQJz/Htm1DgImMyTintpcIbK"
"2157","Martin Bojan","martin.bojan55@test.com","invitado","$2y$10$mRky2PKjY8X8ZH7oYwcgqOUg/JEuu41Q4ocNwlrnVnjbvwp.EhCZe"
"2158","Kagome Gómez","kagome.gómez56@test.com","invitado","$2y$10$xMrETIOzhrEqmo008NbWzOIK1YNwI1wVf/GKAGWOoFmYtQsHUw8Y6"
"2159","Arnulfo Cremento","arnulfo.cremento57@test.com","invitado","$2y$10$npC1lcpNZAshidxFICAT.eL65bptfhU5N0UDV5xvWSDWCoqkTVOQ6"
"2160","Faure Robin","faure.robin58@test.com","invitado","$2y$10$u2F82mPMdK5kAcOKGOz0NOknP7VTmgpa961Aaa69Uy10UXQBgNR9y"
"2161","Amy Gandula","amy.gandula59@test.com","admin","$2y$10$cyAiRsKDjJgacTiiBadp0uOYgiRlO4NxUwvuN2USFtAUY0xh./IIC"
"2162","Renee Tokugawa","renee.tokugawa60@test.com","admin","$2y$10$dv0mPUMENjOFkMEfRTM9GuPEtIKE3NeRmSKOEWKFibMDTXi.iyRNm"
"2163","Amy Madarame","amy.madarame61@test.com","admin","$2y$10$yje88JDnXaJKm8PsMsfzduk8/zzPIUxOZQmz4QcaRJqmXprU6gYjq"
"2164","Kagumi Leona","kagumi.leona62@test.com","estudiante","$2y$10$Rzqoysg779g4Gcvxz4mr4OHu7PI6DD1NOKPkvYbvotEObCm0.Graq"
"2165","Elba Gabriel","elba.gabriel63@test.com","invitado","$2y$10$GI9k2m.ZHNtsjoFQfIvN/e3GcwvuG5W69TNhM6aDd3F5nEfo.HfL6"
"2166","Paz Bonifacio","paz.bonifacio64@test.com","invitado","$2y$10$.wIodNu6oatZpoHnJjW3cewdb70OiR4PMarDXgHy/ayFwZ8m1oUa6"
"2167","Froilán Legrand","froilán.legrand65@test.com","invitado","$2y$10$jVkmVkJnNHqq.nm4.TuDzePzNtA6I8evickQmH.wCyERIWksONjkm"
"2168","Mark Osario","mark.osario66@test.com","estudiante","$2y$10$IJnIGDuY4cWN2VW6a6A2wuk0jgJFRPwAYHWZxL.rvO6COEOx4uPGu"
"2169","Elba de la Marina","elba.de.la.marina67@test.com","estudiante","$2y$10$oMwYV/vWvj4AeRFuQHmoJOzONNM.E6uLMnjg2w5esit0sRtXXS7vq"
"2170","Shingen Tokugawa","shingen.tokugawa68@test.com","admin","$2y$10$yorD1IVkerNjiXVEpw.oKucA69ZMXTl8D9/bvCWLjqV/JwqXIek7u"
"2171","Raquel Takeda","raquel.takeda69@test.com","admin","$2y$10$YuOTnTCXhuhaGSg1QDyLx.1UopgjhyXiF.d0wU3cXcyHXMwG2K002"
"2172","Dolores de la Penitencia","dolores.de.la.penitencia70@test.com","admin","$2y$10$Tg8PVWfjO4ePEKLNxRx1Au2fFLjhTenM05o0mumMpWEBTnbXVdw96"
"2173","Alejandro Gordo","alejandro.gordo71@test.com","admin","$2y$10$gPu/E2rwrhTg7vg/B7uiE.IS8m2Oga4JEBuV8NmzwPhZiwfs5VfFm"
"2174","Elvira Fontaine","elvira.fontaine72@test.com","invitado","$2y$10$Rk8NLBLTGK7YgsLCbam6qudMe0.5Kp0v2GebdlvjZZeXxxFYWQwL2"
"2175","Michael Luzdivino","michael.luzdivino73@test.com","admin","$2y$10$G2siGAnSF975buRAIq3i8Oct7RpQh/dz1g07MjPc80dkiNSQAc7ju"
"2176","Morin  Mihura","morin..mihura74@test.com","estudiante","$2y$10$M/5nI02nRkNusFGPlq/miOh8hIZ/EUMmEjBNx8XBmAxauU55SYGT6"
"2177","Daiki de Dios","daiki.de.dios75@test.com","admin","$2y$10$yfQ7d2OP0OGLn8ZcCDFNqezuhAESOGMltaCxutgKVCbWlAZDs5B46"
"2178","Guifré Fermin","guifré.fermin76@test.com","invitado","$2y$10$bgD6F7IgwQC0ddDKQ18/K.8ar9b75vrfQRervJ8ntagfVOFAkRE5e"
"2179","Luzdivino Blanc","luzdivino.blanc77@test.com","invitado","$2y$10$OKA2GdqTvtK7ABrCk16b4.3VZu501DHvrKQIDmHVHUk4mmnn6.Vmu"
"2180","Eros Altagracia","eros.altagracia78@test.com","invitado","$2y$10$nTWdNkbYl89RUOZueIOPR.wW1XByjaaavpvyfqCTPFpiZtIwUDBmu"
"2181","Jorge Tesifonte","jorge.tesifonte79@test.com","estudiante","$2y$10$RHhOAFwPPoFgLYSa1oX.c.wVS3N/6oTe3eDKqZyRaeSE7XdsFdxSG"
"2182","Felix Laurent","felix.laurent80@test.com","estudiante","$2y$10$xTWZ5RMil3GfEbvyxHqqZ.C7LuWkmrZSJK1Y5eIh8Y/PTUXOd6yfi"
"2183","Abraham Tresado","abraham.tresado81@test.com","invitado","$2y$10$7Omr1d/MOGOvRmnoJa/.LeBCDc13BN4B5.6tpOxSb3g6ydKQOoyvi"
"2184","Sakura Busado","sakura.busado82@test.com","admin","$2y$10$GBH/JqkQGcdACtiWJnPKV.Z.vf3roGAyx40mY6wVZiuqZk9GyI27q"
"2185","Michael Blanchard","michael.blanchard83@test.com","admin","$2y$10$Dc5eUD2YndNYgGBX/WvPiOu4eY0bV3keDLA7KIAdyo/OevW1a5SXC"
"2186","Diosnelio Minagawa","diosnelio.minagawa84@test.com","estudiante","$2y$10$FdRlRJB13ZLC1HtnotedJ.PwsM4U1ev3R8MaJaJVOmwIR4jEgjWwS"
"2187","Hierónides Pieldelobo","hierónides.pieldelobo85@test.com","invitado","$2y$10$.M8udp9zNIlcpml9m6n2ruqjSzrQVHfnM.GMuN.Ee6uFTPe0XHvqK"
"2188","Renata Pieldelobo","renata.pieldelobo86@test.com","invitado","$2y$10$yBK3ulWG/q2b5DbAznh8UuytPBiHZXhHPlmgMPgcpFOs/OAAun2/2"
"2189","Samuel Nakamura","samuel.nakamura87@test.com","invitado","$2y$10$CvzRUmgB3Q.k7GmVudNGkuEKTWgLR8C3rQE6gHWJIg8rhkdpkPOfa"
"2190","Marc Armandez","marc.armandez88@test.com","invitado","$2y$10$DhX137rhzsxewBFHzExAd.i4OZvxV0UNXG9poANglQYbNS.1Ki/UO"
"2191","Sergio Albar","sergio.albar89@test.com","invitado","$2y$10$WuOuZqUD4IjGr4saZgbLH.1FJBQF5UBaEz2dStNR71tdDsnLqHP7C"
"2192","Lucía Amor","lucía.amor90@test.com","admin","$2y$10$0yM7P9yUPqHgivKPVQH64eUzBqchk5EI.rR4T.xXSAVXkOrGeup9q"
"2193","Enzo Ishikawa","enzo.ishikawa91@test.com","estudiante","$2y$10$bRsJDehWYA/UyFE9ejGJZO1iDXTvXR4VWjk4Qa0lsc0EXdpfznuAu"
"2194","Nicolas Ueda","nicolas.ueda92@test.com","estudiante","$2y$10$3xi8nhbTQGfnyXbPASODhOwnHCYZW5Tk/E/ad.TW.FknxJc5JEm4q"
"2195","Legrand de la Paz","legrand.de.la.paz93@test.com","admin","$2y$10$Kpat1YJ.ks7MS3beoZIaFebkArxYOFYWhCoCDLHSLUTCGedrgBKH2"
"2196","Lemaire Protasio","lemaire.protasio94@test.com","invitado","$2y$10$PG6Odq9FqfxCYpdhhjTJXusT/t6Irk6JHLbMLybzJkPvCHxtAFyCe"
"2197","Nobunaga Alyona","nobunaga.alyona95@test.com","admin","$2y$10$OWu9pUF0kgN66VOXtfwtTuS/I3PL13EYI5aYZ0QMpp8FFj2CecAcq"
"2198","Pere Chinchurreta","pere.chinchurreta96@test.com","invitado","$2y$10$qwyVbA59TVCkqDE/Q1r02u91P.a0vGScA7ovNqDWRIhYkKbnBYCOe"
"2199","Leroy Nicolas","leroy.nicolas97@test.com","admin","$2y$10$s3bCMrjgZq.MT9tAaMClBOSIU2UU54uH6z8lXGMsfUolcgfwziCnK"
"2200","Oier Gómez","oier.gómez98@test.com","invitado","$2y$10$xGJsoqK6Lt5yj//rlPYufOQTyvC6.rZ5ty8EibAwuiZf9sCUhNrGe"
"2201","Fontaine del Rosal","fontaine.del.rosal99@test.com","estudiante","$2y$10$klCIzp2ZXEftWVIGEIrNC.8DkbJHtAUXYUAwEEyB94UkoA9hBx5Dy"
"2202","Gumersindo Torres","gumersindo.torres0@test.com","estudiante",NULL
"2203","Abba Cortada","abba.cortada1@test.com","invitado",NULL
"2204","Elsa Alegre","elsa.alegre2@test.com","estudiante",NULL
"2205","Sarah Ruiz","sarah.ruiz3@test.com","estudiante",NULL
"2206","April Nakamura","april.nakamura4@test.com","admin",NULL
"2207","Froilán Jurado","froilán.jurado5@test.com","estudiante",NULL
"2208","Iluminado Pantaleón","iluminado.pantaleón6@test.com","estudiante",NULL
"2209","Yoshimoto de la Repolla","yoshimoto.de.la.repolla7@test.com","invitado",NULL
"2210","Milos Fermin","milos.fermin8@test.com","estudiante",NULL
"2211","Lambert Parahoy","lambert.parahoy9@test.com","invitado",NULL
"2212","Masaru de Barriga","masaru.de.barriga10@test.com","estudiante",NULL
"2213","Marina Blanchard","marina.blanchard11@test.com","admin",NULL
"2214","Dolores Bojan","dolores.bojan12@test.com","admin",NULL
"2215","Richard Chinchurreta","richard.chinchurreta13@test.com","admin",NULL
"2216","Penitencia Yamada","penitencia.yamada14@test.com","invitado",NULL
"2217","Raquel Botelli","raquel.botelli15@test.com","admin",NULL
"2218","Iria Smith","iria.smith16@test.com","admin",NULL
"2219","Uriel Armandez","uriel.armandez17@test.com","invitado",NULL
"2220","Expiración de la Paz","expiración.de.la.paz18@test.com","invitado",NULL
"2221","Serge Fontaine","serge.fontaine19@test.com","estudiante",NULL
"2222","Piedrasantas Pieplano","piedrasantas.pieplano20@test.com","estudiante",NULL
"2223","Luisa Marciana","luisa.marciana21@test.com","invitado",NULL
"2224","Diana Verdugo","diana.verdugo22@test.com","invitado",NULL
"2225","Arturo Jurado","arturo.jurado23@test.com","invitado",NULL
"2226","Akihito Gil","akihito.gil24@test.com","estudiante",NULL
"2227","Jezabella Imagawa","jezabella.imagawa25@test.com","admin",NULL
"2228","Fontaine Ladislao","fontaine.ladislao26@test.com","estudiante",NULL
"2229","Blanchard Pieplano","blanchard.pieplano27@test.com","estudiante",NULL
"2230","Zigor Faure","zigor.faure28@test.com","admin",NULL
"2231","Eilán Sandro","eilán.sandro29@test.com","admin",NULL
"2232","Marc Colin","marc.colin30@test.com","estudiante",NULL
"2233","Elsa Thomas","elsa.thomas31@test.com","invitado",NULL
"2234","Thomas Mathieu","thomas.mathieu32@test.com","estudiante",NULL
"2235","Rachel Suzuki","rachel.suzuki33@test.com","estudiante",NULL
"2236","Rin Elba","rin.elba34@test.com","invitado",NULL
"2237","Andrés Marciana","andrés.marciana35@test.com","estudiante",NULL
"2238","Vanesa Yamamoto","vanesa.yamamoto36@test.com","invitado",NULL
"2239","Iria Marcial","iria.marcial37@test.com","estudiante",NULL
"2240","Cojoncio Apolinario","cojoncio.apolinario38@test.com","invitado",NULL
"2241","Antonio de la Marina","antonio.de.la.marina39@test.com","invitado",NULL
"2242","Bernard Mingo","bernard.mingo40@test.com","estudiante",NULL
"2243","Masaru Verdugo","masaru.verdugo41@test.com","admin",NULL
"2244","Jorge Luzdivino","jorge.luzdivino42@test.com","estudiante",NULL
"2245","Carmen Campofrío","carmen.campofrío43@test.com","admin",NULL
"2246","Mikel del Rosal","mikel.del.rosal44@test.com","admin",NULL
"2247","Kagumi Cortada","kagumi.cortada45@test.com","invitado",NULL
"2248","Arturo Expiración","arturo.expiración46@test.com","estudiante",NULL
"2249","Argi Pérez","argi.pérez47@test.com","admin",NULL
"2250","Marcial García","marcial.garcía48@test.com","estudiante",NULL
"2251","Renata Segismundo","renata.segismundo49@test.com","invitado",NULL
"2252","Yorinda Jetson","yorinda.jetson50@test.com","admin",NULL
"2253","Martin Hermógenes","martin.hermógenes51@test.com","estudiante",NULL
"2254","Penitencia Delano","penitencia.delano52@test.com","estudiante",NULL
"2255","James Gumersindo","james.gumersindo53@test.com","estudiante",NULL
"2256","Kristin Alegre","kristin.alegre54@test.com","invitado",NULL
"2257","Protasio Luzdivino","protasio.luzdivino55@test.com","invitado",NULL
"2258","Marina Arnulfo","marina.arnulfo56@test.com","admin",NULL
"2259","Dolores Pichilengue","dolores.pichilengue57@test.com","invitado",NULL
"2260","Duncan Smith","duncan.smith58@test.com","invitado",NULL
"2261","Nicolas Kermit","nicolas.kermit59@test.com","invitado",NULL
"2262","Pere Murakami","pere.murakami60@test.com","estudiante",NULL
"2263","Aaron Elso","aaron.elso61@test.com","estudiante",NULL
"2264","Marina Richard","marina.richard62@test.com","invitado",NULL
"2265","Felix Surero","felix.surero63@test.com","estudiante",NULL
"2266","Marc Nito","marc.nito64@test.com","admin",NULL
"2267","Rin Yorinda","rin.yorinda65@test.com","estudiante",NULL
"2268"," Dupont Oristila",".dupont.oristila66@test.com","estudiante",NULL
"2269","Froilana Yorinda","froilana.yorinda67@test.com","admin",NULL
"2270","Daiki Oristila","daiki.oristila68@test.com","invitado",NULL
"2271","Marivega Legrand","marivega.legrand69@test.com","invitado",NULL
"2272","Yoringel Elba","yoringel.elba70@test.com","admin",NULL
"2273","Armando Fontaine","armando.fontaine71@test.com","invitado",NULL
"2274","Fermin Segismundo","fermin.segismundo72@test.com","invitado",NULL
"2275","Legrand  Dupont","legrand..dupont73@test.com","invitado",NULL
"2276","Kristin Mingo","kristin.mingo74@test.com","invitado",NULL
"2277","Dubois Blanc","dubois.blanc75@test.com","admin",NULL
"2278","Arnulfo Calavera","arnulfo.calavera76@test.com","admin",NULL
"2279","Elsa  Dupont","elsa..dupont77@test.com","estudiante",NULL
"2280","Milos Delano","milos.delano78@test.com","estudiante",NULL
"2281","Pedro Alegre","pedro.alegre79@test.com","invitado",NULL
"2282","Kagome Minami","kagome.minami80@test.com","invitado",NULL
"2283","Renata  Mori","renata..mori81@test.com","admin",NULL
"2284","Masaru Yoshida","masaru.yoshida82@test.com","invitado",NULL
"2285","Oier de Covadonga","oier.de.covadonga83@test.com","estudiante",NULL
"2286","Estanislada Lambert","estanislada.lambert84@test.com","admin",NULL
"2287","Renata Jurado","renata.jurado85@test.com","admin",NULL
"2288","Peter de Covadonga","peter.de.covadonga86@test.com","invitado",NULL
"2289","Hiroshi Ishikawa","hiroshi.ishikawa87@test.com","invitado",NULL
"2290","Akihiro Martínez","akihiro.martínez88@test.com","estudiante",NULL
"2291","Fulgencia Suzuki","fulgencia.suzuki89@test.com","admin",NULL
"2292","Shinosuke Zas","shinosuke.zas90@test.com","admin",NULL
"2293","Robert  Mihura","robert..mihura91@test.com","estudiante",NULL
"2294","Andrea Mingo","andrea.mingo92@test.com","invitado",NULL
"2295","Estanislada Delano","estanislada.delano93@test.com","admin",NULL
"2296","Hierónides Gordo","hierónides.gordo94@test.com","invitado",NULL
"2297","Seitaro Bonifacio","seitaro.bonifacio95@test.com","estudiante",NULL
"2298","Protasio Faure","protasio.faure96@test.com","invitado",NULL
"2299","Masamune Dhu","masamune.dhu97@test.com","admin",NULL
"2300","Lidia Kermit","lidia.kermit98@test.com","admin",NULL
"2301","Hierónides Armandez","hierónides.armandez99@test.com","estudiante",NULL
"2302","Oristila Jetson","oristila.jetson0@test.com","estudiante","$2y$10$sxqxUIrorf.fxj/0RGUKhe8WSeSoPmPmPKBUFw/zoBZZ7y6fQSkPa"
"2303","Izumi Sandro","izumi.sandro1@test.com","admin","$2y$10$yxXv1m.qDnm8HTn6fnVn1ePyT5e2gIZ2zrI/p5jdOEyKgf2CnvZX2"
"2304","Jano, Elian Leona","jano,.elian.leona2@test.com","admin","$2y$10$HTgvWI8F1zdOAVMDNzoMHuR45OVZZ/kcoMSludkPuKDM2Z5CS3nt."
"2305","Froilana Trozado","froilana.trozado3@test.com","admin","$2y$10$Pr0/B0idtdINX7E9GL3Hj.vGC4u5cZvTjioYtyqVwBlYE6xy6foqO"
"2306","Kristin Madarame","kristin.madarame4@test.com","estudiante","$2y$10$z6YAEQV8CsMxbghz4/4F8.XQ9gXSp8eMyo1NzvM5V3XXnITScFtci"
"2307","Pere Hermógenes","pere.hermógenes5@test.com","invitado","$2y$10$e3WFHRLK68W19UlnO1byQeurGqFQ109JfTAwO0mStTEUDhBNZ6lWy"
"2308","Mathieu Cremento","mathieu.cremento6@test.com","invitado","$2y$10$h5glER.ZRcewe/3PPk8Nsesyj62FUpXV6UwCV8brX/WmL6.Tryxai"
"2309","Armando del Carmen","armando.del.carmen7@test.com","invitado","$2y$10$raH.0tISvJ6zWkpUDd9KWuSh3T98xD6ShKPmPQiutrJrhdvBGhxSC"
"2310","Rin Karamoko","rin.karamoko8@test.com","estudiante","$2y$10$rE/bxPP9/ljR.SUE1cOsG..ncytr1XVu4eIFR01sU3VyNcmlJsK.2"
"2311","Eros Marcial","eros.marcial9@test.com","estudiante","$2y$10$J5FlXx5K1Qk6d0FlFPx0CeCLafQMFQuH8axPDqlJa5BUaBnsJgE/C"
"2312","Elso Jetson","elso.jetson10@test.com","invitado","$2y$10$xBNAt0hvyyzCeFfTHw0UIuDQ.swJrlA2/nZNNk2tPcVO25GQ4p7ZW"
"2313","Tesifonte Osario","tesifonte.osario11@test.com","admin","$2y$10$RkEbr/ThbtbnRFDDuBCP7edZwmYVV90bzh5DVL0Ow5IXzmKjJV1JW"
"2314","Serge Jones","serge.jones12@test.com","estudiante","$2y$10$dXac4mFFKYi/T4OZOwJ.eeH/HI0JwRYVkraFVVhCxDgxqEtokgA2q"
"2315","Pere Yamada","pere.yamada13@test.com","admin","$2y$10$v6LLjw0seSYmQ5dmCj.oOecKJr2SXtQ1SeLA9lwF2whfLkx72pZpi"
"2316","Hiroshi Martin","hiroshi.martin14@test.com","estudiante","$2y$10$lPfJxBdNChgWODNGVoDS4ek43a3frHodrcZzyu7kXyv1m0v5iLV2q"
"2317","Froilán Miyake","froilán.miyake15@test.com","invitado","$2y$10$7pTKK4kG1KWbT2R46TOSR.loZi6cExbntSOCv0nT6OJ4cBZgymqIq"
"2318","Faure Diezhandino","faure.diezhandino16@test.com","admin","$2y$10$tNBKCRaKHkLCiZ/THsMzfelN2vpkSP3FokQNa63VpEjsdg8HREYhW"
"2319","Dubois Sandro","dubois.sandro17@test.com","invitado","$2y$10$GTopemI1GonY7DwdoQGZzuYDzO0oFM1b6VFyq/1Z6oCcpT.c/2fQ."
"2320","Laurent Sánchez","laurent.sánchez18@test.com","estudiante","$2y$10$KzexcW4CiD3V26NhOVLeWeujY1jdUKiswmcVE49Dj1v/0a8rXRYj."
"2321","Robert Durand","robert.durand19@test.com","estudiante","$2y$10$Z2TLgvT3pODGcVasUp2L5OeFXyN7NJwc8K5JH3POD3n5eWTOeHUFq"
"2322","Ladislao Ueda","ladislao.ueda20@test.com","estudiante","$2y$10$uCmYRKhsxpa34n4LHrlAbefUaMGeeIaFcWS0TyX0B6YyRxtX.JrUy"
"2323","Tesifonte Mogollón","tesifonte.mogollón21@test.com","admin","$2y$10$61hQr3oB.u62chDvX8V2UOv0Y5NFGrsNnr3.KAp2m2PUxLeXlfjMK"
"2324","Dubois Arrimadas","dubois.arrimadas22@test.com","admin","$2y$10$LJeTMMfTZ3JK69z7N60vguj4sKIYNEcEibzVx8Jy/7x64rPvX2FFS"
"2325","Mikel Armandez","mikel.armandez23@test.com","admin","$2y$10$0sX2q0P97cr4wlB6eLo9OeFodxzHlsGHdTtWnq42jJL9bgotijYFS"
"2326","Laia Bojan","laia.bojan24@test.com","admin","$2y$10$NqNe1kC8yKfHO7CJCXtloOnp1VLAgqicnGsAB/GWQUoA9BReyCspu"
"2327","Rosa  Dupont","rosa..dupont25@test.com","invitado","$2y$10$wWk5R4c7LIYi4G8R7Fk.5uXMm6bo3.jWjH5dgnf/bWSWoHhUADFOu"
"2328","Fulgencio Mogollón","fulgencio.mogollón26@test.com","admin","$2y$10$6XcG8lweCs/CVCosk64lQuPiczMZyyLpxqNKOSRVbU2KskFis3C3S"
"2329","Amy Osario","amy.osario27@test.com","estudiante","$2y$10$PPKs/kOpJ.YZ2tAeD3wLG.MhonB59eYPxxVGmpmH.cu86UmatOTkS"
"2330","Covadonga Moreau","covadonga.moreau28@test.com","estudiante","$2y$10$/DPEaqR3D8sNlk2o7TOJnepqft5iYcL/5wCTo5hbgpkBFOsYe7N3y"
"2331","Ben Escolástico","ben.escolástico29@test.com","estudiante","$2y$10$.rX8ajfejFMzuALdNvvEpO6aSbhrFYYH.xdnDJCj3xsJGzgqAh.ga"
"2332","Yorinda Piedrasantas","yorinda.piedrasantas30@test.com","estudiante","$2y$10$XsnGrVipxXevrA5txos7ZOLDnBl20ogwi0Rod7JQSXXPHZRX45jDe"
"2333","Andrea Gil","andrea.gil31@test.com","invitado","$2y$10$e0zRjVqw0Pip3eGiD4oRF.Pe5BopPQ4qR5rxviULXRYtaAjrhhjvm"
"2334","Arsenio Brown","arsenio.brown32@test.com","invitado","$2y$10$m0egI2NngD3onDdmv5SO9.dLYIlNiHlR9YGi2AgUkD8GLpy0jmYJK"
"2335","Nobunaga Tokugawa","nobunaga.tokugawa33@test.com","invitado","$2y$10$H5aszipnIkwwix1YsANahe/b0EzVpBW5yi4/KKhcMwWDXdtSXocHm"
"2336","Enzo Legrand","enzo.legrand34@test.com","estudiante","$2y$10$cypfm1009Lz/m3NfnUo//.8ukd9N8j1zxt4IrH4Byu9RlbTxNT7qK"
"2337","Marchand Segura","marchand.segura35@test.com","invitado","$2y$10$dYiEDXQe1XhOFhs2l0.D8u2CimGW7eDuJP1uNDNNC0f2QBL5XzX4i"
"2338","Xaiba Silvo","xaiba.silvo36@test.com","admin","$2y$10$Rp0EbP68c90H/sisFh50HO2qbd4/GjqQFktqtnbDlmGhh8H0wLcYS"
